City,State,Song,lat,long
Pensacola,Florida,Maybe Angels,30.421309,-87.2169149
Peoria,Illinois,Prairie Fire That Wanders About,40.6938609,-89.5891008
Philadelphia,Pennsylvania,I-76,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Bury me in Philly,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Freedom of '76,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Fall in Philadelphia,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Goodbye Philadelphia,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Is This America,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Lancaster Avenue Blues,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Miss Philadelphia,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Motown Philly,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Philadelphia,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Philadelphia Freedom,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Philly Forget Me Not,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Punk Rock Girl,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Sailing to Philadelphia,39.9527237,-75.1635262
Philadelphia,Pennsylvania,"Sit Down, John",39.9527237,-75.1635262
Philadelphia,Pennsylvania,Streets of Philadelphia,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Summertime,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Tenth Street,39.9527237,-75.1635262
Philadelphia,Pennsylvania,TSOP (The Sound of Philadelphia),39.9527237,-75.1635262
Philadelphia,Pennsylvania,South Street,39.9527237,-75.1635262
Philadelphia,Pennsylvania,Yo Home to Bel-Air,39.9527237,-75.1635262
Philadelphia,Pennsylvania,You Got Me,39.9527237,-75.1635262
Phoenix,Arizona,Anybody Going To San Antone,33.4484367,-112.0741417
Phoenix,Arizona,Arizona,33.4484367,-112.0741417
Phoenix,Arizona,Bobby in Phoenix,33.4484367,-112.0741417
Phoenix,Arizona,By the Time I Get to Phoenix,33.4484367,-112.0741417
Phoenix,Arizona,Sunnyslope,33.4484367,-112.0741417
Pittsburgh,Pennsylvania,31 (For Pittsburgh I Am Bound),40.4416941,-79.9900861
Pittsburgh,Pennsylvania,I'll Get by in Pittsburgh,40.4416941,-79.9900861
Pittsburgh,Pennsylvania,I'm in Pittsburgh,40.4416941,-79.9900861
Pittsburgh,Pennsylvania,Ode to Pittsburgh,40.4416941,-79.9900861
Pittsburgh,Pennsylvania,Pittsburgh,40.4416941,-79.9900861
Pittsburgh,Pennsylvania,Pittsburgh Makes Me Drunk,40.4416941,-79.9900861
Pittsburgh,Pennsylvania,"Pittsburgh, Pennsylvania",40.4416941,-79.9900861
Pittsburgh,Pennsylvania,Pittsburgh Sound (All In My Blood),40.4416941,-79.9900861
Pittsburgh,Pennsylvania,Pittsburgh Town,40.4416941,-79.9900861
Pittsburgh,Pennsylvania,Six Days on the Road,40.4416941,-79.9900861
Pittsfield,Illinois,Pittsfield,39.6078254,-90.805129
Portland,Maine,"Portland, Maine",43.6610277,-70.2548596
Portland,Maine,Portland Town,43.6610277,-70.2548596
Raleigh,North Carolina,Red Eye to Raleigh,35.7803977,-78.6390989
Raleigh,North Carolina,Wagon Wheel,35.7803977,-78.6390989
Reidsville,North Carolina,Reidsville,36.3548586,-79.6644748
Reno,Nevada,Reno Bound,39.5261206,-119.8126581
Reno,Nevada,Folsom Prison Blues,39.5261206,-119.8126581
Reno,Nevada,Don't go Down to Reno,39.5261206,-119.8126581
Reno,Nevada,All the Way to Reno (You're Gonna Be a Star),39.5261206,-119.8126581
Reno,Nevada,Friend of the Devil,39.5261206,-119.8126581
Reno,Nevada,"Reno, Reno, Reno",39.5261206,-119.8126581
Reno,Nevada,Reno Blues,39.5261206,-119.8126581
Richmond,Virginia,Gibby,37.5385087,-77.43428
Richmond,Virginia,James River,37.5385087,-77.43428
Richmond,Virginia,James River Blues,37.5385087,-77.43428
Richmond,Virginia,Modern Day Bonnie and Clyde,37.5385087,-77.43428
Richmond,Virginia,Richmond is a Hard Road,37.5385087,-77.43428
Richmond,Virginia,Scuffle Town,37.5385087,-77.43428
Richmond,Virginia,The Carolinian,37.5385087,-77.43428
Richmond,Virginia,The Night They Drove Old Dixie Down,37.5385087,-77.43428
Richmond,Virginia,Virginia Is For Lovers,37.5385087,-77.43428
Richmond,Virginia,We Are Marching On To Richmond,37.5385087,-77.43428
Riverside,California,Socal Thugsta,33.9533546,-117.3961623
Roanoke,Virginia,Wagon Wheel,37.270973,-79.9414313
Sacramento,California,Arco Arena,38.5810606,-121.493895
Sacramento,California,Sacramento,38.5810606,-121.493895
Saginaw,Michigan,America,43.4200387,-83.9490365
Saginaw,Michigan,"Saginaw, Michigan",43.4200387,-83.9490365
Saint Louis,Missouri,Born in St. Louis,38.6264256,-90.1995853
Saint Louis,Missouri,Country Grammer,38.6264256,-90.1995853
Saint Louis,Missouri,Heavy Metal Drummer,38.6264256,-90.1995853
Saint Louis,Missouri,Louis to Frisco,38.6264256,-90.1995853
Saint Louis,Missouri,"Meet Me in St. Louis, Louis",38.6264256,-90.1995853
Saint Louis,Missouri,Saint Louis Blues,38.6264256,-90.1995853
Saint Louis,Missouri,Saint Louis Rag,38.6264256,-90.1995853
Saint Louis,Missouri,St. Louie,38.6264256,-90.1995853
Saint Louis,Missouri,St Louis,38.6264256,-90.1995853
Salinas,California,Me and Bobby McGee,36.6744117,-121.6550372
Salt Lake City,Utah,Salt Lake City,40.7596198,-111.8867975
San Angelo,Texas,San Angelo,31.4648357,-100.4398442
San Angelo,Texas,San Angelo,31.4648357,-100.4398442
San Angelo,Texas,San Angelo,31.4648357,-100.4398442
San Antonio,Texas,Across the Alley from the Alamo,29.4246002,-98.4951405
San Antonio,Texas,Amarillo by Morning,29.4246002,-98.4951405
San Antonio,Texas,Anybody Going To San Antone,29.4246002,-98.4951405
San Antonio,Texas,It Came from San Antonio,29.4246002,-98.4951405
San Antonio,Texas,Johnny Come Lately,29.4246002,-98.4951405
San Antonio,Texas,New San Antonio Rose,29.4246002,-98.4951405
San Antonio,Texas,Remember the Alamo,29.4246002,-98.4951405
San Antonio,Texas,San Antonio,29.4246002,-98.4951405
San Antonio,Texas,San Antonio Rose,29.4246002,-98.4951405
San Antonio,Texas,San Antonio Nights,29.4246002,-98.4951405
San Antonio,Texas,San Antonio Romeo,29.4246002,-98.4951405
San Antonio,Texas,San Antonio Stroll,29.4246002,-98.4951405
San Antonio,Texas,"San Antonio, TX",29.4246002,-98.4951405
San Antonio,Texas,San Antone,29.4246002,-98.4951405
San Antonio,Texas,What am I Doing Hangin' 'Round?,29.4246002,-98.4951405
San Diego,California,Going to San Diego,32.7174202,-117.1627728
San Diego,California,San Diego,32.7174202,-117.1627728
San Diego,California,San Diego,32.7174202,-117.1627728
San Diego,California,San Diego Serenade,32.7174202,-117.1627728
San Jose,California,Do You Know The Way To San Jose?,37.3361905,-121.890583
Santa Fe,New Mexico,Amarillo by Morning,35.6876096,-105.9384569
Santa Fe,New Mexico,Drive By,35.6876096,-105.9384569
Santa Fe,New Mexico,Santa Fe,35.6876096,-105.9384569
Santa Fe,New Mexico,Santa Fe,35.6876096,-105.9384569
Santa Fe,New Mexico,Santa Fe,35.6876096,-105.9384569
Santa Fe,New Mexico,Santa Fe,35.6876096,-105.9384569
Santa Fe,New Mexico,Santa Fe,35.6876096,-105.9384569
Santa Fe,New Mexico,Santa Fe,35.6876096,-105.9384569
Santa Fe,New Mexico,Santa Fe,35.6876096,-105.9384569
Santa Fe,New Mexico,Me and My Uncle,35.6876096,-105.9384569
Santa Fe,New Mexico,Oblivion,35.6876096,-105.9384569
Santa Fe,New Mexico,Gone to Santa Fe,35.6876096,-105.9384569
Santa Fe,New Mexico,"Hair of Gold, Eyes of Blue",35.6876096,-105.9384569
Santa Fe,New Mexico,Coyote,35.6876096,-105.9384569
Santa Fe,New Mexico,G.I. Five,35.6876096,-105.9384569
Santa Fe,New Mexico,Lose That Girl,35.6876096,-105.9384569
Santa Fe,New Mexico,New Mexico's no Breeze,35.6876096,-105.9384569
Santa Fe,New Mexico,Midnight Train,35.6876096,-105.9384569
Sausalito,California,Sausalito Summer Night,37.8590272,-122.485469
Savannah,Georgia,Savannah,32.0809263,-81.0911768
Savannah,Georgia,West Savannah,32.0809263,-81.0911768
Savannah,Georgia,Gump,32.0809263,-81.0911768
Savannah,Georgia,Hard Hearted Hannah (The Vamp of Savannah),32.0809263,-81.0911768
Savannah,Georgia,Savannah Nights,32.0809263,-81.0911768
Savannah,Georgia,Savannah Almost Killed Me,32.0809263,-81.0911768
Shreveport,Louisiana,Shreveport,32.5221828,-93.7651944
Simi Valley,California,Simi California,34.2677404,-118.7538071
Sioux City,Iowa,Sioux City Sue,42.4966815,-96.4058782
Sioux City,Iowa,Terminal Grain,42.4966815,-96.4058782
Springfield,Illinois,"Springfield, or Bobby Got a Shadfly Caught in his Hair",39.7990175,-89.6439575
St. Paul,Minnesota,Big River,44.9500208,-93.0949764
St. Paul,Minnesota,Leader of the Band,44.9500208,-93.0949764
St. Paul,Minnesota,Me and You and a Dog Named Boo,44.9500208,-93.0949764
St. Paul,Minnesota,Mister D.J.,44.9500208,-93.0949764
Statesboro,Georgia,Statesboro Blues,32.4490141,-81.7832912
Tacoma,Washington,Rock'n Me,47.2495798,-122.4398746
Tacoma,Washington,Thrice All-American,47.2495798,-122.4398746
Tallahassee,Florida,Tallahassee Lassie,30.4380832,-84.2809332
Tallahassee,Florida,Tallahassee,30.4380832,-84.2809332
Tallahassee,Florida,Tallahassee Tango,30.4380832,-84.2809332
Telluride,Colorado,Telluride,37.9374939,-107.8122852
Thibodaux,Louisiana,Amos Moses,29.7957633,-90.822871
Topeka,Kansas,Topeka,39.049011,-95.677556
Tucson,Arizona,Closer,32.2228765,-110.9748477
Tucson,Arizona,Get Back,32.2228765,-110.9748477
Tucson,Arizona,Goin' Back To Tucson,32.2228765,-110.9748477
Tucson,Arizona,Jack Straw,32.2228765,-110.9748477
Tucson,Arizona,Pray for Tucson,32.2228765,-110.9748477
Tucson,Arizona,Send Me Down To Tucson,32.2228765,-110.9748477
Tucson,Arizona,Tucson,32.2228765,-110.9748477
Tucson,Arizona,Tucson Arizona,32.2228765,-110.9748477
Tucson,Arizona,"Tucson, Arizona (Gazette)",32.2228765,-110.9748477
Tucson,Arizona,"Tucson, Arizona",32.2228765,-110.9748477
Tucson,Arizona,Tucson Train,32.2228765,-110.9748477
Tucson,Arizona,Willin',32.2228765,-110.9748477
Tucumcari,New Mexico,Coyote,35.1719425,-103.7250405
Tucumcari,New Mexico,Dead End Diner,35.1719425,-103.7250405
Tucumcari,New Mexico,Goodbye Tennessee,35.1719425,-103.7250405
Tucumcari,New Mexico,Hungry Man,35.1719425,-103.7250405
Tucumcari,New Mexico,I Don't Care,35.1719425,-103.7250405
Tucumcari,New Mexico,Il Treno a Tucumcari,35.1719425,-103.7250405
Tucumcari,New Mexico,Last Hobo,35.1719425,-103.7250405
Tucumcari,New Mexico,Ode to the Road,35.1719425,-103.7250405
Tucumcari,New Mexico,Route 40,35.1719425,-103.7250405
Tucumcari,New Mexico,Route 66,35.1719425,-103.7250405
Tucumcari,New Mexico,Truckstop Gospel,35.1719425,-103.7250405
Tucumcari,New Mexico,Tucumcari,35.1719425,-103.7250405
Tucumcari,New Mexico,Tucumcari,35.1719425,-103.7250405
Tucumcari,New Mexico,Tucumcari,35.1719425,-103.7250405
Tucumcari,New Mexico,Tucumcari,35.1719425,-103.7250405
Tucumcari,New Mexico,Tucumcari,35.1719425,-103.7250405
Tucumcari,New Mexico,"Tucumcari, Here I Come",35.1719425,-103.7250405
Tucumcari,New Mexico,Tucumcari Woman,35.1719425,-103.7250405
Tucumcari,New Mexico,Two-Gun Harry from Tucumcari,35.1719425,-103.7250405
Tucumcari,New Mexico,Willin',35.1719425,-103.7250405
Tulare,California,Tulare Dust,36.2516475,-118.852583
Tulsa,Oklahoma,200 More Miles,36.1556805,-95.9929113
Tulsa,Oklahoma,Almost to Tulsa,36.1556805,-95.9929113
Tulsa,Oklahoma,Convoy,36.1556805,-95.9929113
Tulsa,Oklahoma,Don't Let the Sun Set on You in Tulsa,36.1556805,-95.9929113
Tulsa,Oklahoma,Don't Make Me Come to Tulsa,36.1556805,-95.9929113
Tulsa,Oklahoma,Easton and Main,36.1556805,-95.9929113
Tulsa,Oklahoma,Halfway to Tulsa,36.1556805,-95.9929113
Tulsa,Oklahoma,Hang Me in the Tulsa County Stars,36.1556805,-95.9929113
Tulsa,Oklahoma,Home Sweet Oklahoma,36.1556805,-95.9929113
Tulsa,Oklahoma,Jack Straw,36.1556805,-95.9929113
Tulsa,Oklahoma,Last Trip to Tulsa,36.1556805,-95.9929113
Tulsa,Oklahoma,Prisoner of the Highway,36.1556805,-95.9929113
Tulsa,Oklahoma,Take Me Back to Oklahoma,36.1556805,-95.9929113
Tulsa,Oklahoma,Take Me Back to Oklahoma,36.1556805,-95.9929113
Tulsa,Oklahoma,Take Me Back to Tulsa,36.1556805,-95.9929113
Tulsa,Oklahoma,Tampa to Tulsa,36.1556805,-95.9929113
Tulsa,Oklahoma,Tell Me Something Bad About Tulsa,36.1556805,-95.9929113
Tulsa,Oklahoma,The Day That She Left Tulsa,36.1556805,-95.9929113
Tulsa,Oklahoma,The Heart of Rock & Roll,36.1556805,-95.9929113
Tulsa,Oklahoma,The Tulsa Shuffle,36.1556805,-95.9929113
Tulsa,Oklahoma,Tulsa,36.1556805,-95.9929113
Tulsa,Oklahoma,Tulsa,36.1556805,-95.9929113
Tulsa,Oklahoma,Tulsa,36.1556805,-95.9929113
Tulsa,Oklahoma,Tulsa Baby,36.1556805,-95.9929113
Tulsa,Oklahoma,Tulsa County,36.1556805,-95.9929113
Tulsa,Oklahoma,Tulsa Girl,36.1556805,-95.9929113
Tulsa,Oklahoma,Tulsa Heat,36.1556805,-95.9929113
Tulsa,Oklahoma,Tulsa Queen,36.1556805,-95.9929113
Tulsa,Oklahoma,Tulsa Sounds Like Trouble to Me,36.1556805,-95.9929113
Tulsa,Oklahoma,Tulsa Straight Ahead,36.1556805,-95.9929113
Tulsa,Oklahoma,Tulsa Telephone Book,36.1556805,-95.9929113
Tulsa,Oklahoma,Tulsa Time,36.1556805,-95.9929113
Tulsa,Oklahoma,Tulsa Turnaround,36.1556805,-95.9929113
Tulsa,Oklahoma,24 Hours From Tulsa,36.1556805,-95.9929113
Tulsa,Oklahoma,You're the Reason God Made Oklahoma,36.1556805,-95.9929113
Tulsa,Oklahoma,Where I Come From,36.1556805,-95.9929113
Tulsa,Oklahoma,Rodeo,36.1556805,-95.9929113
Washington,D.C.,Banned in DC,38.8950368,-77.0365427
Washington,D.C.,The Bourgeois Blues,38.8950368,-77.0365427
Washington,D.C.,Chocolate City,38.8950368,-77.0365427
Washington,D.C.,The Community of Hope,38.8950368,-77.0365427
Washington,D.C.,The District Sleeps Alone Tonight,38.8950368,-77.0365427
Washington,D.C.,Drop the Bomb,38.8950368,-77.0365427
Washington,D.C.,"Washington, D.C.",38.8950368,-77.0365427
Washington,D.C.,The Washington Post March,38.8950368,-77.0365427
Washington,D.C.,Fifteenth and T,38.8950368,-77.0365427
Washington,D.C.,And the Washington Monument Blinks Goodnight,38.8950368,-77.0365427
Washington,D.C.,Washington D.C.,38.8950368,-77.0365427
Washington,D.C.,Welcome to D.C.,38.8950368,-77.0365427
Washington,D.C.,D.C. or Nothing,38.8950368,-77.0365427
Wichita,Kansas,Jack Straw,37.6922361,-97.3375448
Wichita,Kansas,Seven Nation Army,37.6922361,-97.3375448
Wichita,Kansas,True Dreams of Wichita,37.6922361,-97.3375448
Wichita,Kansas,Wichita,37.6922361,-97.3375448
Wichita,Kansas,Wichita Cathedral,37.6922361,-97.3375448
Wichita,Kansas,Wichita Lineman,37.6922361,-97.3375448
Wichita,Kansas,Wichita Skyline,37.6922361,-97.3375448
Wichita,Kansas,Wichita,37.6922361,-97.3375448
Wildwood,New Jersey,Wildwood Days,38.9862925,-74.8217237
Winnemucca,Nevada,I've Been Everywhere,40.9724275,-117.7348184
Winslow,Arizona,Take It Easy,35.0241874,-110.6973572
Ypsilanti,Michigan,Born in a Trailer,42.2410562,-83.613055
Ypsilanti,Michigan,"For The Widows In Paradise, For The Fatherless In Ypsilanti",42.2410562,-83.613055
Ypsilanti,Michigan,Ypsilanti,42.2410562,-83.613055
Ypsilanti,Michigan,Ypsilanti Song,42.2410562,-83.613055
Youngstown,Ohio,Youngstown,41.1035786,-80.6520161
